time,dir,entry,exit,result
2026-02-02 20:00:00+00:00,PUT,1.177849999999999,1.178659999999999,loss
2026-02-02 20:30:00+00:00,PUT,1.1778299999999988,1.178529999999999,loss
2026-02-02 21:00:00+00:00,CALL,1.178659999999999,1.1780999999999988,loss
2026-02-02 21:30:00+00:00,CALL,1.178529999999999,1.178209999999999,loss
2026-02-02 22:00:00+00:00,CALL,1.1780999999999988,1.178619999999999,win
2026-02-02 22:30:00+00:00,CALL,1.178209999999999,1.178859999999999,win
2026-02-03 20:00:00+00:00,PUT,1.180709999999999,1.181789999999999,loss
2026-02-03 20:30:00+00:00,PUT,1.1808899999999989,1.181649999999999,loss
2026-02-03 21:00:00+00:00,CALL,1.181789999999999,1.180699999999999,loss
2026-02-03 21:30:00+00:00,CALL,1.181649999999999,1.181239999999999,loss
2026-02-03 22:00:00+00:00,CALL,1.180699999999999,1.181179999999999,win
2026-02-03 22:30:00+00:00,CALL,1.181239999999999,1.180819999999999,loss
2026-02-04 20:00:00+00:00,PUT,1.1799499999999992,1.1797399999999991,win
2026-02-04 20:30:00+00:00,PUT,1.179759999999999,1.1798399999999991,loss
2026-02-04 21:00:00+00:00,CALL,1.1797399999999991,1.1796399999999991,loss
2026-02-04 21:30:00+00:00,CALL,1.1798399999999991,1.1797399999999991,loss
2026-02-04 22:00:00+00:00,CALL,1.1796399999999991,1.1800099999999991,win
2026-02-04 22:30:00+00:00,CALL,1.1797399999999991,1.179759999999999,win
2026-02-05 20:00:00+00:00,PUT,1.178199999999999,1.177179999999999,win
2026-02-05 20:30:00+00:00,PUT,1.177729999999999,1.176909999999999,win
2026-02-05 21:00:00+00:00,CALL,1.177179999999999,1.1770999999999991,loss
2026-02-05 21:30:00+00:00,CALL,1.176909999999999,1.1773999999999991,win
2026-02-05 22:00:00+00:00,CALL,1.1770999999999991,1.1770399999999992,loss
2026-02-05 22:30:00+00:00,CALL,1.1773999999999991,1.1771999999999991,loss
2026-02-06 20:00:00+00:00,PUT,1.1814399999999992,1.1816099999999992,loss
2026-02-06 20:30:00+00:00,PUT,1.181449999999999,1.180989999999999,win
2026-02-06 21:00:00+00:00,CALL,1.1816099999999992,1.181019999999999,loss
2026-02-06 21:30:00+00:00,CALL,1.180989999999999,1.1811299999999991,win
2026-02-08 22:00:00+00:00,CALL,1.181019999999999,1.180919999999999,loss
2026-02-08 22:30:00+00:00,CALL,1.1811299999999991,1.1819099999999991,win
2026-02-09 20:00:00+00:00,PUT,1.1916499999999992,1.191019999999999,win
2026-02-09 20:30:00+00:00,PUT,1.191729999999999,1.1912399999999992,win
2026-02-09 21:00:00+00:00,CALL,1.191019999999999,1.1908999999999992,loss
2026-02-09 21:30:00+00:00,CALL,1.1912399999999992,1.1909299999999992,loss
2026-02-09 22:00:00+00:00,CALL,1.1908999999999992,1.1909399999999992,win
2026-02-09 22:30:00+00:00,CALL,1.1909299999999992,1.1904499999999991,loss
2026-02-10 20:00:00+00:00,PUT,1.189869999999999,1.189329999999999,win
2026-02-10 20:30:00+00:00,PUT,1.1901199999999992,1.189429999999999,win
2026-02-10 21:00:00+00:00,CALL,1.189329999999999,1.1889499999999993,loss
2026-02-10 21:30:00+00:00,CALL,1.189429999999999,1.1886899999999994,loss
2026-02-10 22:00:00+00:00,CALL,1.1889499999999993,1.1884299999999994,loss
2026-02-10 22:30:00+00:00,CALL,1.1886899999999994,1.1884399999999993,loss
2026-02-11 20:00:00+00:00,PUT,1.187329999999999,1.1866599999999994,win
2026-02-11 20:30:00+00:00,PUT,1.1868899999999991,1.1865599999999994,win
2026-02-11 21:00:00+00:00,CALL,1.1866599999999994,1.1866199999999991,loss
2026-02-11 21:30:00+00:00,CALL,1.1865599999999994,1.1868299999999994,win
2026-02-11 22:00:00+00:00,CALL,1.1866199999999991,1.1867699999999994,win
2026-02-11 22:30:00+00:00,CALL,1.1868299999999994,1.1869299999999994,win
2026-02-12 20:00:00+00:00,PUT,1.1863999999999992,1.1867099999999993,loss
2026-02-12 20:30:00+00:00,PUT,1.1865399999999993,1.1865199999999994,win
2026-02-12 21:00:00+00:00,CALL,1.1867099999999993,1.1860199999999994,loss
2026-02-12 21:30:00+00:00,CALL,1.1865199999999994,1.1863099999999993,loss
2026-02-12 22:00:00+00:00,CALL,1.1860199999999994,1.1865399999999997,win
2026-02-12 22:30:00+00:00,CALL,1.1863099999999993,1.1864499999999991,win
2026-02-13 20:00:00+00:00,PUT,1.1860299999999997,1.1868699999999994,loss
2026-02-13 20:30:00+00:00,PUT,1.186379999999999,1.1862799999999991,win
2026-02-13 21:00:00+00:00,CALL,1.1868699999999994,1.1849599999999991,loss
2026-02-13 21:30:00+00:00,CALL,1.1862799999999991,1.1850299999999991,loss
2026-02-15 22:00:00+00:00,CALL,1.1849599999999991,1.1849199999999989,loss
2026-02-15 22:30:00+00:00,CALL,1.1850299999999991,1.184799999999999,loss
2026-02-16 20:00:00+00:00,PUT,1.183609999999999,1.183629999999999,loss
2026-02-16 20:30:00+00:00,PUT,1.1836699999999991,1.183359999999999,win
2026-02-16 21:00:00+00:00,CALL,1.183629999999999,1.1832799999999992,loss
2026-02-16 21:30:00+00:00,CALL,1.183359999999999,1.1832199999999995,loss
2026-02-16 22:00:00+00:00,CALL,1.1832799999999992,1.1832199999999995,loss
2026-02-16 22:30:00+00:00,CALL,1.1832199999999995,1.1831999999999998,loss
2026-02-17 20:00:00+00:00,PUT,1.1830899999999998,1.1834999999999998,loss
2026-02-17 20:30:00+00:00,PUT,1.1830599999999998,1.1836199999999997,loss
2026-02-17 21:00:00+00:00,CALL,1.1834999999999998,1.1832799999999997,loss
2026-02-17 21:30:00+00:00,CALL,1.1836199999999997,1.18325,loss
2026-02-17 22:00:00+00:00,CALL,1.1832799999999997,1.1836999999999998,win
2026-02-17 22:30:00+00:00,CALL,1.18325,1.18335,win
2026-02-18 20:00:00+00:00,PUT,1.1766499999999998,1.1765899999999998,win
2026-02-18 20:30:00+00:00,PUT,1.17637,1.1766199999999998,loss
2026-02-18 21:00:00+00:00,CALL,1.1765899999999998,1.17643,loss
2026-02-18 21:30:00+00:00,CALL,1.1766199999999998,1.1765,loss
2026-02-18 22:00:00+00:00,CALL,1.17643,1.17701,win
2026-02-18 22:30:00+00:00,CALL,1.1765,1.1769699999999998,win
2026-02-19 20:00:00+00:00,PUT,1.1747299999999998,1.1751899999999995,loss
2026-02-19 20:30:00+00:00,PUT,1.17471,1.1757799999999998,loss
2026-02-19 21:00:00+00:00,CALL,1.1751899999999995,1.17487,loss
2026-02-19 21:30:00+00:00,CALL,1.1757799999999998,1.17535,loss
2026-02-19 22:00:00+00:00,CALL,1.17487,1.17552,win
2026-02-19 22:30:00+00:00,CALL,1.17535,1.17506,loss
2026-02-20 20:00:00+00:00,PUT,1.17606,1.1772,loss
2026-02-20 20:30:00+00:00,PUT,1.17665,1.17634,win
2026-02-20 21:00:00+00:00,CALL,1.1772,1.1756400000000002,loss
2026-02-20 21:30:00+00:00,CALL,1.17634,1.1759000000000002,loss
2026-02-22 22:00:00+00:00,CALL,1.1756400000000002,1.1774400000000005,win
2026-02-22 22:30:00+00:00,CALL,1.1759000000000002,1.17898,win
2026-02-23 20:00:00+00:00,PUT,1.1757700000000002,1.17566,win
2026-02-23 20:30:00+00:00,PUT,1.1756300000000002,1.1755300000000002,win
2026-02-23 21:00:00+00:00,CALL,1.17566,1.17515,loss
2026-02-23 21:30:00+00:00,CALL,1.1755300000000002,1.17518,loss
2026-02-23 22:00:00+00:00,CALL,1.17515,1.1758300000000002,win
2026-02-23 22:30:00+00:00,CALL,1.17518,1.1760100000000002,win
2026-02-24 20:00:00+00:00,PUT,1.1744200000000002,1.1741200000000005,win
2026-02-24 20:30:00+00:00,PUT,1.17488,1.17423,win
2026-02-24 21:00:00+00:00,CALL,1.1741200000000005,1.1738300000000002,loss
2026-02-24 21:30:00+00:00,CALL,1.17423,1.1739500000000005,loss
2026-02-24 22:00:00+00:00,CALL,1.1738300000000002,1.1739800000000002,win
2026-02-24 22:30:00+00:00,CALL,1.1739500000000005,1.1740800000000002,win
2026-02-25 20:00:00+00:00,PUT,1.17718,1.17711,win
2026-02-25 20:30:00+00:00,PUT,1.17734,1.17771,loss
2026-02-25 21:00:00+00:00,CALL,1.17711,1.17731,win
2026-02-25 21:30:00+00:00,CALL,1.17771,1.1773600000000002,loss
2026-02-25 22:00:00+00:00,CALL,1.17731,1.17772,win
2026-02-25 22:30:00+00:00,CALL,1.1773600000000002,1.17785,win
2026-02-26 20:00:00+00:00,PUT,1.1762,1.1765900000000002,loss
2026-02-26 20:30:00+00:00,PUT,1.1766600000000005,1.1763800000000002,win
2026-02-26 21:00:00+00:00,CALL,1.1765900000000002,1.17588,loss
2026-02-26 21:30:00+00:00,CALL,1.1763800000000002,1.17631,loss
2026-02-26 22:00:00+00:00,CALL,1.17588,1.17635,win
2026-02-26 22:30:00+00:00,CALL,1.17631,1.17665,win
2026-02-27 20:00:00+00:00,PUT,1.1788299999999998,1.17796,win
2026-02-27 20:30:00+00:00,PUT,1.17897,1.1776999999999995,win
2026-02-27 21:00:00+00:00,CALL,1.17796,1.17748,loss
2026-02-27 21:30:00+00:00,CALL,1.1776999999999995,1.17816,win
2026-03-01 22:00:00+00:00,CALL,1.17748,1.1788,win
2026-03-01 22:30:00+00:00,CALL,1.17816,1.17764,loss
2026-03-02 20:00:00+00:00,PUT,1.16902,1.17023,loss
2026-03-02 20:30:00+00:00,PUT,1.17019,1.17024,loss
2026-03-02 21:00:00+00:00,CALL,1.17023,1.16953,loss
2026-03-02 21:30:00+00:00,CALL,1.17024,1.16988,loss
2026-03-02 22:00:00+00:00,CALL,1.16953,1.17048,win
2026-03-02 22:30:00+00:00,CALL,1.16988,1.17069,win
2026-03-03 20:00:00+00:00,PUT,1.163,1.16245,win
2026-03-03 20:30:00+00:00,PUT,1.16294,1.16232,win
2026-03-03 21:00:00+00:00,CALL,1.16245,1.16208,loss
2026-03-03 21:30:00+00:00,CALL,1.16232,1.1621,loss
2026-03-03 22:00:00+00:00,CALL,1.16208,1.16292,win
2026-03-03 22:30:00+00:00,CALL,1.1621,1.16227,win
2026-03-04 20:00:00+00:00,PUT,1.16506,1.16496,win
2026-03-04 20:30:00+00:00,PUT,1.16533,1.16457,win
2026-03-04 21:00:00+00:00,CALL,1.16496,1.16384,loss
2026-03-04 21:30:00+00:00,CALL,1.16457,1.16428,loss
2026-03-04 22:00:00+00:00,CALL,1.16384,1.1646,win
2026-03-04 22:30:00+00:00,CALL,1.16428,1.16456,win
2026-03-05 20:00:00+00:00,PUT,1.16125,1.16169,loss
2026-03-05 20:30:00+00:00,PUT,1.16153,1.16153,scratch
2026-03-05 21:00:00+00:00,CALL,1.16169,1.16172,win
2026-03-05 21:30:00+00:00,CALL,1.16153,1.16183,win
2026-03-05 22:00:00+00:00,CALL,1.16172,1.16189,win
2026-03-05 22:30:00+00:00,CALL,1.16183,1.1620700000000002,win
2026-03-06 20:00:00+00:00,PUT,1.16166,1.16281,loss
