time,dir,entry,exit,result
2026-02-02 20:00:00+00:00,PUT,156.75199999999992,156.71899999999994,win
2026-02-02 20:30:00+00:00,PUT,156.76299999999992,156.73399999999992,win
2026-02-02 21:00:00+00:00,CALL,156.71899999999994,156.74699999999993,win
2026-02-02 21:30:00+00:00,CALL,156.73399999999992,156.74599999999992,win
2026-02-02 22:00:00+00:00,CALL,156.74699999999993,156.69899999999993,loss
2026-02-02 22:30:00+00:00,CALL,156.74599999999992,156.6959999999999,loss
2026-02-03 20:00:00+00:00,PUT,156.93699999999993,156.86499999999992,win
2026-02-03 20:30:00+00:00,PUT,156.90799999999993,156.9209999999999,loss
2026-02-03 21:00:00+00:00,CALL,156.86499999999992,156.9499999999999,win
2026-02-03 21:30:00+00:00,CALL,156.9209999999999,156.9459999999999,win
2026-02-03 22:00:00+00:00,CALL,156.9499999999999,156.98799999999991,win
2026-02-03 22:30:00+00:00,CALL,156.9459999999999,157.0139999999999,win
2026-02-04 20:00:00+00:00,PUT,158.0619999999999,158.1099999999999,loss
2026-02-04 20:30:00+00:00,PUT,158.1109999999999,158.1079999999999,win
2026-02-04 21:00:00+00:00,CALL,158.1099999999999,158.0209999999999,loss
2026-02-04 21:30:00+00:00,CALL,158.1079999999999,158.0089999999999,loss
2026-02-04 22:00:00+00:00,CALL,158.0209999999999,158.0169999999999,loss
2026-02-04 22:30:00+00:00,CALL,158.0089999999999,158.06099999999992,win
2026-02-05 20:00:00+00:00,PUT,158.1519999999999,158.2779999999999,loss
2026-02-05 20:30:00+00:00,PUT,158.22699999999992,158.28699999999992,loss
2026-02-05 21:00:00+00:00,CALL,158.2779999999999,158.11299999999994,loss
2026-02-05 21:30:00+00:00,CALL,158.28699999999992,158.13499999999993,loss
2026-02-05 22:00:00+00:00,CALL,158.11299999999994,158.15099999999993,win
2026-02-05 22:30:00+00:00,CALL,158.13499999999993,157.96199999999993,loss
2026-02-06 20:00:00+00:00,PUT,158.21099999999993,158.23199999999994,loss
2026-02-06 20:30:00+00:00,PUT,158.21899999999994,158.29899999999992,loss
2026-02-06 21:00:00+00:00,CALL,158.23199999999994,157.82999999999996,loss
2026-02-06 21:30:00+00:00,CALL,158.29899999999992,158.21699999999996,loss
2026-02-08 22:00:00+00:00,CALL,157.82999999999996,158.42299999999994,win
2026-02-08 22:30:00+00:00,CALL,158.21699999999996,158.22499999999994,win
2026-02-09 20:00:00+00:00,PUT,156.55399999999997,156.70299999999995,loss
2026-02-09 20:30:00+00:00,PUT,156.57999999999996,156.67399999999995,loss
2026-02-09 21:00:00+00:00,CALL,156.70299999999995,156.4439999999999,loss
2026-02-09 21:30:00+00:00,CALL,156.67399999999995,156.41699999999997,loss
2026-02-09 22:00:00+00:00,CALL,156.4439999999999,156.573,win
2026-02-09 22:30:00+00:00,CALL,156.41699999999997,156.69500000000002,win
2026-02-10 20:00:00+00:00,PUT,154.949,154.98900000000003,loss
2026-02-10 20:30:00+00:00,PUT,154.883,155.01600000000002,loss
2026-02-10 21:00:00+00:00,CALL,154.98900000000003,155.091,win
2026-02-10 21:30:00+00:00,CALL,155.01600000000002,155.14700000000002,win
2026-02-10 22:00:00+00:00,CALL,155.091,155.259,win
2026-02-10 22:30:00+00:00,CALL,155.14700000000002,155.253,win
2026-02-11 20:00:00+00:00,PUT,153.765,154.03700000000003,loss
2026-02-11 20:30:00+00:00,PUT,153.90500000000003,154.01300000000003,loss
2026-02-11 21:00:00+00:00,CALL,154.03700000000003,153.75200000000007,loss
2026-02-11 21:30:00+00:00,CALL,154.01300000000003,153.77700000000002,loss
2026-02-11 22:00:00+00:00,CALL,153.75200000000007,153.871,win
2026-02-11 22:30:00+00:00,CALL,153.77700000000002,153.816,win
2026-02-12 20:00:00+00:00,PUT,153.56900000000002,153.407,win
2026-02-12 20:30:00+00:00,PUT,153.479,153.42600000000002,win
2026-02-12 21:00:00+00:00,CALL,153.407,153.46099999999998,win
2026-02-12 21:30:00+00:00,CALL,153.42600000000002,153.45700000000002,win
2026-02-12 22:00:00+00:00,CALL,153.46099999999998,153.52100000000002,win
2026-02-12 22:30:00+00:00,CALL,153.45700000000002,153.44200000000004,loss
2026-02-13 20:00:00+00:00,PUT,153.51200000000003,153.39700000000002,win
2026-02-13 20:30:00+00:00,PUT,153.473,153.41700000000003,win
2026-02-13 21:00:00+00:00,CALL,153.39700000000002,153.34400000000008,loss
2026-02-13 21:30:00+00:00,CALL,153.41700000000003,153.30500000000004,loss
2026-02-15 22:00:00+00:00,CALL,153.34400000000008,153.44200000000004,win
2026-02-15 22:30:00+00:00,CALL,153.30500000000004,153.53000000000006,win
2026-02-16 20:00:00+00:00,PUT,154.16800000000012,154.2110000000001,loss
2026-02-16 20:30:00+00:00,PUT,154.1700000000001,154.20600000000007,loss
2026-02-16 21:00:00+00:00,CALL,154.2110000000001,154.158,loss
2026-02-16 21:30:00+00:00,CALL,154.20600000000007,154.22199999999998,win
2026-02-16 22:00:00+00:00,CALL,154.158,154.35699999999997,win
2026-02-16 22:30:00+00:00,CALL,154.22199999999998,154.31399999999996,win
2026-02-17 20:00:00+00:00,PUT,153.98199999999997,153.94999999999996,win
2026-02-17 20:30:00+00:00,PUT,153.97799999999995,153.96799999999996,win
2026-02-17 21:00:00+00:00,CALL,153.94999999999996,153.86099999999993,loss
2026-02-17 21:30:00+00:00,CALL,153.96799999999996,153.90599999999992,loss
2026-02-17 22:00:00+00:00,CALL,153.86099999999993,153.93099999999993,win
2026-02-17 22:30:00+00:00,CALL,153.90599999999992,153.96199999999993,win
2026-02-18 20:00:00+00:00,PUT,155.42199999999994,155.47199999999992,loss
2026-02-18 20:30:00+00:00,PUT,155.47499999999994,155.50899999999993,loss
2026-02-18 21:00:00+00:00,CALL,155.47199999999992,155.40099999999993,loss
2026-02-18 21:30:00+00:00,CALL,155.50899999999993,155.42999999999992,loss
2026-02-18 22:00:00+00:00,CALL,155.40099999999993,155.42599999999993,win
2026-02-18 22:30:00+00:00,CALL,155.42999999999992,155.44199999999992,win
2026-02-19 20:00:00+00:00,PUT,155.703,155.717,loss
2026-02-19 20:30:00+00:00,PUT,155.77700000000002,155.66500000000002,win
2026-02-19 21:00:00+00:00,CALL,155.717,155.65200000000002,loss
2026-02-19 21:30:00+00:00,CALL,155.66500000000002,155.561,loss
