time,dir,entry,exit,result
2026-05-06 20:10:00+00:00,PUT,1.1839700000000002,1.18361,win
2026-05-06 20:20:00+00:00,PUT,1.18402,1.18372,win
2026-05-06 20:30:00+00:00,PUT,1.1838300000000002,1.1833300000000002,win
2026-05-06 20:40:00+00:00,PUT,1.18361,1.1838,loss
2026-05-06 20:50:00+00:00,PUT,1.18372,1.1838499999999998,loss
2026-05-06 21:00:00+00:00,CALL,1.1833300000000002,1.1838399999999996,win
2026-05-06 21:10:00+00:00,CALL,1.1838,1.1841099999999998,win
2026-05-06 21:20:00+00:00,CALL,1.1838499999999998,1.1839099999999998,win
2026-05-06 21:30:00+00:00,CALL,1.1838399999999996,1.1841399999999995,win
2026-05-06 21:40:00+00:00,CALL,1.1841099999999998,1.1842699999999995,win
2026-05-06 21:50:00+00:00,CALL,1.1839099999999998,1.1842799999999998,win
2026-05-06 22:00:00+00:00,CALL,1.1841399999999995,1.1842899999999996,win
2026-05-06 22:10:00+00:00,CALL,1.1842699999999995,1.1843199999999998,win
2026-05-06 22:20:00+00:00,CALL,1.1842799999999998,1.1842599999999996,loss
2026-05-06 22:30:00+00:00,CALL,1.1842899999999996,1.1843499999999998,win
2026-05-06 22:40:00+00:00,CALL,1.1843199999999998,1.1843499999999998,win
2026-05-06 22:50:00+00:00,CALL,1.1842599999999996,1.1841599999999997,loss
2026-05-07 20:00:00+00:00,PUT,1.1832799999999997,1.1824799999999998,win
2026-05-07 20:10:00+00:00,PUT,1.1830599999999998,1.1821699999999995,win
2026-05-07 20:20:00+00:00,PUT,1.1827799999999995,1.1821399999999995,win
2026-05-07 20:30:00+00:00,PUT,1.1824799999999998,1.1815299999999995,win
2026-05-07 20:40:00+00:00,PUT,1.1821699999999995,1.1819099999999998,win
2026-05-07 20:50:00+00:00,PUT,1.1821399999999995,1.1819699999999995,win
2026-05-07 21:00:00+00:00,CALL,1.1815299999999995,1.1816799999999996,win
2026-05-07 21:10:00+00:00,CALL,1.1819099999999998,1.1816699999999998,loss
2026-05-07 21:20:00+00:00,CALL,1.1819699999999995,1.1817299999999995,loss
2026-05-07 21:30:00+00:00,CALL,1.1816799999999996,1.1818799999999996,win
2026-05-07 21:40:00+00:00,CALL,1.1816699999999998,1.1818799999999996,win
2026-05-07 21:50:00+00:00,CALL,1.1817299999999995,1.1822399999999995,win
2026-05-07 22:00:00+00:00,CALL,1.1818799999999996,1.1819799999999998,win
2026-05-07 22:10:00+00:00,CALL,1.1818799999999996,1.1819099999999998,win
2026-05-07 22:20:00+00:00,CALL,1.1822399999999995,1.1818199999999996,loss
2026-05-07 22:30:00+00:00,CALL,1.1819799999999998,1.1817599999999997,loss
2026-05-07 22:40:00+00:00,CALL,1.1819099999999998,1.1817499999999996,loss
2026-05-07 22:50:00+00:00,CALL,1.1818199999999996,1.1818799999999996,win
2026-05-08 20:00:00+00:00,PUT,1.1872699999999996,1.1877499999999996,loss
2026-05-08 20:10:00+00:00,PUT,1.1875499999999997,1.1878399999999998,loss
2026-05-08 20:20:00+00:00,PUT,1.1876799999999996,1.1879299999999997,loss
2026-05-08 20:30:00+00:00,PUT,1.1877499999999996,1.1884199999999996,loss
2026-05-08 20:40:00+00:00,PUT,1.1878399999999998,1.1880199999999996,loss
2026-05-08 20:50:00+00:00,PUT,1.1879299999999997,1.1877099999999996,win
2026-05-10 21:00:00+00:00,CALL,1.1884199999999996,1.1887099999999995,win
2026-05-10 21:10:00+00:00,CALL,1.1880199999999996,1.1900499999999996,win
2026-05-10 21:20:00+00:00,CALL,1.1877099999999996,1.1891599999999996,win
2026-05-10 21:30:00+00:00,CALL,1.1887099999999995,1.1896099999999994,win
2026-05-10 21:40:00+00:00,CALL,1.1900499999999996,1.1896299999999993,loss
2026-05-10 21:50:00+00:00,CALL,1.1891599999999996,1.1895099999999994,win
2026-05-10 22:00:00+00:00,CALL,1.1896099999999994,1.189869999999999,win
2026-05-10 22:10:00+00:00,CALL,1.1896299999999993,1.1898899999999994,win
2026-05-10 22:20:00+00:00,CALL,1.1895099999999994,1.1899199999999994,win
2026-05-10 22:30:00+00:00,CALL,1.189869999999999,1.1900299999999997,win
2026-05-10 22:40:00+00:00,CALL,1.1898899999999994,1.189939999999999,win
2026-05-10 22:50:00+00:00,CALL,1.1899199999999994,1.1902399999999993,win
2026-05-11 20:00:00+00:00,PUT,1.1912399999999994,1.1917899999999997,loss
2026-05-11 20:10:00+00:00,PUT,1.1913299999999991,1.1916299999999993,loss
2026-05-11 20:20:00+00:00,PUT,1.191529999999999,1.191599999999999,loss
2026-05-11 20:30:00+00:00,PUT,1.1917899999999997,1.1913299999999991,win
2026-05-11 20:40:00+00:00,PUT,1.1916299999999993,1.1917099999999994,loss
2026-05-11 20:50:00+00:00,PUT,1.191599999999999,1.1918299999999995,loss
2026-05-11 21:00:00+00:00,CALL,1.1913299999999991,1.1917899999999997,win
2026-05-11 21:10:00+00:00,CALL,1.1917099999999994,1.1916699999999996,loss
2026-05-11 21:20:00+00:00,CALL,1.1918299999999995,1.1918799999999994,win
2026-05-11 21:30:00+00:00,CALL,1.1917899999999997,1.1922499999999994,win
2026-05-11 21:40:00+00:00,CALL,1.1916699999999996,1.1921999999999997,win
2026-05-11 21:50:00+00:00,CALL,1.1918799999999994,1.1922199999999994,win
2026-05-11 22:00:00+00:00,CALL,1.1922499999999994,1.1921999999999997,loss
2026-05-11 22:10:00+00:00,CALL,1.1921999999999997,1.1921599999999994,loss
2026-05-11 22:20:00+00:00,CALL,1.1922199999999994,1.1920299999999997,loss
2026-05-11 22:30:00+00:00,CALL,1.1921999999999997,1.1919999999999995,loss
2026-05-11 22:40:00+00:00,CALL,1.1921599999999994,1.1919599999999997,loss
2026-05-11 22:50:00+00:00,CALL,1.1920299999999997,1.1918399999999996,loss
2026-05-12 20:00:00+00:00,PUT,1.1875399999999994,1.1873599999999995,win
2026-05-12 20:10:00+00:00,PUT,1.1873999999999991,1.1873199999999997,win
2026-05-12 20:20:00+00:00,PUT,1.1873899999999995,1.1875199999999997,loss
2026-05-12 20:30:00+00:00,PUT,1.1873599999999995,1.1869599999999991,win
2026-05-12 20:40:00+00:00,PUT,1.1873199999999997,1.1869499999999995,win
2026-05-12 20:50:00+00:00,PUT,1.1875199999999997,1.1874499999999997,win
2026-05-12 21:00:00+00:00,CALL,1.1869599999999991,1.1871299999999994,win
2026-05-12 21:10:00+00:00,CALL,1.1869499999999995,1.1872199999999995,win
2026-05-12 21:20:00+00:00,CALL,1.1874499999999997,1.1874799999999994,win
2026-05-12 21:30:00+00:00,CALL,1.1871299999999994,1.1874399999999994,win
2026-05-12 21:40:00+00:00,CALL,1.1872199999999995,1.1872499999999997,win
2026-05-12 21:50:00+00:00,CALL,1.1874799999999994,1.1873699999999994,loss
2026-05-12 22:00:00+00:00,CALL,1.1874399999999994,1.1873999999999991,loss
2026-05-12 22:10:00+00:00,CALL,1.1872499999999997,1.1874099999999994,win
2026-05-12 22:20:00+00:00,CALL,1.1873699999999994,1.1874899999999995,win
2026-05-12 22:30:00+00:00,CALL,1.1873999999999991,1.1875099999999994,win
2026-05-12 22:40:00+00:00,CALL,1.1874099999999994,1.1873899999999995,loss
2026-05-12 22:50:00+00:00,CALL,1.1874899999999995,1.1872599999999995,loss
2026-05-13 20:00:00+00:00,PUT,1.1844799999999995,1.1846899999999996,loss
2026-05-13 20:10:00+00:00,PUT,1.1846899999999996,1.1848299999999996,loss
2026-05-13 20:20:00+00:00,PUT,1.1847799999999995,1.1848399999999994,loss
2026-05-13 20:30:00+00:00,PUT,1.1846899999999996,1.1842799999999996,win
2026-05-13 20:40:00+00:00,PUT,1.1848299999999996,1.1849899999999995,loss
2026-05-13 20:50:00+00:00,PUT,1.1848399999999994,1.1848199999999995,win
2026-05-13 21:00:00+00:00,CALL,1.1842799999999996,1.1848399999999994,win
2026-05-13 21:10:00+00:00,CALL,1.1849899999999995,1.1849999999999996,win
2026-05-13 21:20:00+00:00,CALL,1.1848199999999995,1.1849199999999995,win
2026-05-13 21:30:00+00:00,CALL,1.1848399999999994,1.1851799999999997,win
2026-05-13 21:40:00+00:00,CALL,1.1849999999999996,1.1852299999999996,win
2026-05-13 21:50:00+00:00,CALL,1.1849199999999995,1.1852499999999997,win
2026-05-13 22:00:00+00:00,CALL,1.1851799999999997,1.1853099999999996,win
2026-05-13 22:10:00+00:00,CALL,1.1852299999999996,1.1852999999999996,win
2026-05-13 22:20:00+00:00,CALL,1.1852499999999997,1.1852399999999996,loss
2026-05-13 22:30:00+00:00,CALL,1.1853099999999996,1.1852999999999998,loss
2026-05-13 22:40:00+00:00,CALL,1.1852999999999996,1.1852399999999998,loss
2026-05-13 22:50:00+00:00,CALL,1.1852399999999996,1.1852699999999998,win
2026-05-14 20:00:00+00:00,PUT,1.1803899999999998,1.1802699999999997,win
2026-05-14 20:10:00+00:00,PUT,1.1803499999999998,1.1802299999999997,win
2026-05-14 20:20:00+00:00,PUT,1.1801599999999997,1.1803999999999997,loss
2026-05-14 20:30:00+00:00,PUT,1.1802699999999997,1.1801199999999996,win
2026-05-14 20:40:00+00:00,PUT,1.1802299999999997,1.1802799999999998,loss
2026-05-14 20:50:00+00:00,PUT,1.1803999999999997,1.1805999999999996,loss
2026-05-14 21:00:00+00:00,CALL,1.1801199999999996,1.1807699999999997,win
2026-05-14 21:10:00+00:00,CALL,1.1802799999999998,1.1805099999999995,win
2026-05-14 21:20:00+00:00,CALL,1.1805999999999996,1.1804999999999997,loss
2026-05-14 21:30:00+00:00,CALL,1.1807699999999997,1.1806299999999996,loss
2026-05-14 21:40:00+00:00,CALL,1.1805099999999995,1.1805199999999996,win
2026-05-14 21:50:00+00:00,CALL,1.1804999999999997,1.1805799999999995,win
2026-05-14 22:00:00+00:00,CALL,1.1806299999999996,1.1805999999999996,loss
2026-05-14 22:10:00+00:00,CALL,1.1805199999999996,1.1806999999999996,win
2026-05-14 22:20:00+00:00,CALL,1.1805799999999995,1.1806499999999998,win
2026-05-14 22:30:00+00:00,CALL,1.1805999999999996,1.1804699999999997,loss
2026-05-14 22:40:00+00:00,CALL,1.1806999999999996,1.1799099999999996,loss
2026-05-14 22:50:00+00:00,CALL,1.1806499999999998,1.1798799999999996,loss
2026-05-15 20:00:00+00:00,PUT,1.1756499999999996,1.1759999999999995,loss
2026-05-15 20:10:00+00:00,PUT,1.1757699999999998,1.1760799999999996,loss
2026-05-15 20:20:00+00:00,PUT,1.1757199999999997,1.1759499999999996,loss
2026-05-15 20:30:00+00:00,PUT,1.1759999999999995,1.1760499999999996,loss
2026-05-15 20:40:00+00:00,PUT,1.1760799999999996,1.1759799999999996,win
2026-05-15 20:50:00+00:00,PUT,1.1759499999999996,1.1759699999999995,loss
2026-05-17 21:00:00+00:00,CALL,1.1760499999999996,1.1760699999999995,win
2026-05-17 21:10:00+00:00,CALL,1.1759799999999996,1.1759699999999995,loss
2026-05-17 21:20:00+00:00,CALL,1.1759699999999995,1.1761299999999997,win
2026-05-17 21:30:00+00:00,CALL,1.1760699999999995,1.1765599999999994,win
2026-05-17 21:40:00+00:00,CALL,1.1759699999999995,1.1765899999999994,win
2026-05-17 21:50:00+00:00,CALL,1.1761299999999997,1.1765199999999991,win
2026-05-17 22:00:00+00:00,CALL,1.1765599999999994,1.1763499999999991,loss
2026-05-17 22:10:00+00:00,CALL,1.1765899999999994,1.1766699999999994,win
2026-05-17 22:20:00+00:00,CALL,1.1765199999999991,1.1766499999999995,win
2026-05-17 22:30:00+00:00,CALL,1.1763499999999991,1.1765299999999994,win
2026-05-17 22:40:00+00:00,CALL,1.1766699999999994,1.1763999999999994,loss
2026-05-17 22:50:00+00:00,CALL,1.1766499999999995,1.1764299999999994,loss
2026-05-18 20:00:00+00:00,PUT,1.1797099999999994,1.1800399999999995,loss
2026-05-18 20:10:00+00:00,PUT,1.1800499999999994,1.1800899999999994,loss
2026-05-18 20:20:00+00:00,PUT,1.1802699999999997,1.1798099999999994,win
2026-05-18 20:30:00+00:00,PUT,1.1800399999999995,1.1797599999999997,win
2026-05-18 20:40:00+00:00,PUT,1.1800899999999994,1.1793399999999994,win
2026-05-18 20:50:00+00:00,PUT,1.1798099999999994,1.1793199999999997,win
2026-05-18 21:00:00+00:00,CALL,1.1797599999999997,1.1795599999999995,loss
2026-05-18 21:10:00+00:00,CALL,1.1793399999999994,1.1798899999999997,win
2026-05-18 21:20:00+00:00,CALL,1.1793199999999997,1.1802299999999997,win
2026-05-18 21:30:00+00:00,CALL,1.1795599999999995,1.1802599999999996,win
2026-05-18 21:40:00+00:00,CALL,1.1798899999999997,1.1802799999999998,win
2026-05-18 21:50:00+00:00,CALL,1.1802299999999997,1.1803199999999996,win
2026-05-18 22:00:00+00:00,CALL,1.1802599999999996,1.1802399999999995,loss
2026-05-18 22:10:00+00:00,CALL,1.1802799999999998,1.1801799999999996,loss
2026-05-18 22:20:00+00:00,CALL,1.1803199999999996,1.1801399999999995,loss
2026-05-18 22:30:00+00:00,CALL,1.1802399999999995,1.1801399999999995,loss
2026-05-18 22:40:00+00:00,CALL,1.1801799999999996,1.1799899999999997,loss
2026-05-18 22:50:00+00:00,CALL,1.1801399999999995,1.1799899999999997,loss
2026-05-19 20:00:00+00:00,PUT,1.1747899999999996,1.1749799999999997,loss
2026-05-19 20:10:00+00:00,PUT,1.1747799999999995,1.1748799999999997,loss
2026-05-19 20:20:00+00:00,PUT,1.1747599999999996,1.1748799999999997,loss
2026-05-19 20:30:00+00:00,PUT,1.1749799999999997,1.1747299999999998,win
2026-05-19 20:40:00+00:00,PUT,1.1748799999999997,1.1743599999999998,win
2026-05-19 20:50:00+00:00,PUT,1.1748799999999997,1.1745599999999998,win
2026-05-19 21:00:00+00:00,CALL,1.1747299999999998,1.1748799999999997,win
